ID_Carro,Marca,Año,Tamaño_Motor,Combustible,Transmision,Kilometraje,Condicion,Precio,Modelo
1418.0,Mercedes,2021,4.7,Diésel,Automática,281315,Nuevo,36266.32,C-Class
1419.0,Audi,2008,1.1,Híbrido,Automática,217201,Usado,59286.67,A3
1420.0,Audi,2006,2.8,Gasolina,Manual,259820,Usado,28322.67,A4
1421.0,Honda,2002,4.9,Eléctrico,Manual,186764,Usado,66900.0,Accord
1422.0,Mercedes,2019,3.8,Diésel,Automática,58541,Nuevo,84064.87,C-Class
1423.0,BMW,2005,2.3,Híbrido,Manual,9470,Nuevo,48635.26,X3
1424.0,Mercedes,2020,4.5,Eléctrico,Automática,192416,Usado,69553.2,E-Class
1425.0,Tesla,2001,3.8,Híbrido,Manual,44308,Usado,66929.12,Modelo 3
1426.0,Toyota,2005,5.0,Gasolina,Manual,135669,Usado,8673.23,Camry
1427.0,Toyota,2002,4.7,Eléctrico,Manual,102840,Nuevo,22424.55,Corolla
1429.0,Mercedes,2007,3.4,Eléctrico,Manual,49477,Nuevo,94194.75,GLC
1430.0,Tesla,2001,1.7,Gasolina,Automática,108261,Usado,79141.77,Modelo Y
1431.0,Ford,2016,2.3,Eléctrico,Manual,102466,Nuevo,92518.57,Focus
1432.0,Tesla,2008,3.1,Híbrido,Manual,295215,Nuevo,34084.12,Modelo S
1433.0,Audi,2011,4.0,Gasolina,Automática,70560,Nuevo,28532.54,A4
1434.0,Tesla,2002,3.6,Diésel,Automática,255392,Nuevo,41508.52,Modelo Y
1435.0,Toyota,2010,2.4,Híbrido,Automática,261278,Usado,10257.49,Prius
1436.0,Audi,2000,1.0,Híbrido,Manual,166471,Nuevo,81937.8,A3
1437.0,Toyota,2022,3.5,Gasolina,Manual,244413,Usado,98496.67,RAV4
1438.0,Honda,2012,2.4,Gasolina,Automática,188511,Nuevo,83282.78,Accord
1439.0,BMW,2014,4.7,Diésel,Automática,2369,Nuevo,57722.66,X5
1440.0,Toyota,2004,1.1,Híbrido,Automática,228629,Usado,33051.79,Prius
1441.0,Audi,2020,3.9,Gasolina,Automática,262672,Nuevo,23781.3,Q5
1442.0,Honda,2016,5.7,Diésel,Manual,108806,Usado,39585.97,CR-V
1443.0,Toyota,2022,1.9,Diésel,Manual,161386,Usado,68362.11,Camry
1444.0,Ford,2023,3.4,Gasolina,Manual,102979,Usado,47470.85,Explorer
1445.0,Tesla,2005,1.5,Híbrido,Manual,281892,Nuevo,93735.68,Modelo Y
1446.0,BMW,2020,4.1,Eléctrico,Manual,35109,Nuevo,86150.93,Serie 3
1447.0,Toyota,2021,3.8,Eléctrico,Automática,13919,Usado,14728.06,Camry
1449.0,Ford,2017,3.6,Eléctrico,Automática,70441,Nuevo,69242.72,Focus
1452.0,Tesla,2012,1.1,Diésel,Manual,47020,Usado,61179.02,Modelo Y
1453.0,Honda,2022,5.3,Híbrido,Automática,205338,Nuevo,26833.9,CR-V
1454.0,Ford,2008,3.9,Diésel,Manual,284305,Usado,50475.25,Focus
1455.0,Honda,2020,5.5,Gasolina,Automática,27738,Usado,43577.25,CR-V
1457.0,Toyota,2011,5.1,Híbrido,Automática,57153,Nuevo,8055.44,Corolla
1458.0,Ford,2001,3.1,Diésel,Manual,214020,Nuevo,90105.17,Fiesta
1459.0,Ford,2002,4.7,Eléctrico,Automática,61009,Nuevo,66947.85,Mustang
1461.0,Ford,2011,3.9,Híbrido,Automática,271941,Nuevo,5247.71,Mustang
1462.0,Ford,2014,1.9,Diésel,Automática,71942,Nuevo,64682.75,Focus
1463.0,Mercedes,2008,2.3,Diésel,Manual,118065,Nuevo,60906.19,E-Class
1464.0,Toyota,2022,2.0,Diésel,Manual,276109,Usado,56034.53,Prius
1465.0,Tesla,2007,2.2,Eléctrico,Manual,275877,Usado,79657.35,Modelo S
1467.0,Mercedes,2015,3.8,Híbrido,Automática,159855,Nuevo,86424.23,C-Class
1469.0,Toyota,2003,3.1,Eléctrico,Automática,167466,Nuevo,81568.35,Prius
1470.0,Toyota,2000,4.1,Eléctrico,Automática,195868,Usado,22034.71,Camry
1471.0,Audi,2023,1.4,Gasolina,Automática,290431,Usado,82246.19,A4
1472.0,Tesla,2006,1.4,Diésel,Manual,82104,Usado,94344.03,Modelo 3
1474.0,Mercedes,2023,3.6,Híbrido,Manual,221404,Usado,55339.2,GLC
1475.0,Honda,2004,2.1,Diésel,Manual,265332,Nuevo,67541.26,Fit
1476.0,BMW,2006,2.4,Gasolina,Manual,91205,Usado,12549.81,Serie 5
1477.0,Honda,2003,3.0,Eléctrico,Manual,232321,Usado,51937.67,Civic
1478.0,Audi,2004,5.1,Híbrido,Manual,137837,Nuevo,39255.57,A3
1479.0,Toyota,2023,1.1,Híbrido,Manual,219779,Nuevo,87883.28,RAV4
1480.0,Tesla,2000,4.2,Diésel,Automática,141879,Usado,88284.55,Modelo S
1481.0,Toyota,2000,4.3,Híbrido,Automática,10204,Nuevo,71574.06,Prius
1482.0,BMW,2014,5.0,Eléctrico,Automática,223674,Nuevo,67293.83,X5
1483.0,Toyota,2019,5.7,Híbrido,Automática,189016,Nuevo,74700.4,Corolla
1484.0,Toyota,2018,1.1,Eléctrico,Automática,102903,Usado,39768.76,Prius
1485.0,BMW,2009,1.8,Gasolina,Automática,299225,Nuevo,43429.33,X3
1486.0,Mercedes,2017,5.4,Gasolina,Automática,256687,Nuevo,57601.95,E-Class
1487.0,Mercedes,2002,3.3,Eléctrico,Manual,34986,Nuevo,94112.67,C-Class
1488.0,BMW,2010,3.8,Diésel,Manual,50304,Nuevo,73779.99,Serie 3
1489.0,Tesla,2014,4.3,Híbrido,Automática,39986,Nuevo,57343.98,Modelo S
1490.0,Audi,2010,4.4,Diésel,Manual,91594,Nuevo,78189.24,A3
1492.0,Tesla,2016,6.0,Gasolina,Manual,290358,Nuevo,74394.34,Modelo S
1493.0,Toyota,2005,4.6,Gasolina,Manual,173620,Nuevo,44014.24,Prius
1494.0,Audi,2004,2.4,Gasolina,Manual,141753,Nuevo,31567.83,Q7
1496.0,Tesla,2001,1.2,Gasolina,Manual,158651,Nuevo,70253.37,Modelo X
1497.0,Ford,2015,2.2,Gasolina,Automática,234347,Nuevo,48632.89,Focus
1498.0,Ford,2019,5.5,Gasolina,Automática,186005,Usado,58722.57,Fiesta
1499.0,Ford,2023,2.3,Gasolina,Automática,162553,Usado,70936.28,Fiesta
1500.0,Mercedes,2011,2.1,Diésel,Manual,944,Nuevo,77932.45,C-Class
1501.0,Mercedes,2005,1.7,Gasolina,Automática,93993,Usado,90079.29,GLC
1502.0,Audi,2000,5.3,Gasolina,Automática,271258,Nuevo,38681.7,A3
1504.0,Audi,2016,4.4,Diésel,Automática,208920,Nuevo,65541.58,A4
1505.0,Audi,2012,2.2,Híbrido,Manual,256805,Nuevo,79831.68,A3
1506.0,Mercedes,2017,4.8,Eléctrico,Automática,294740,Nuevo,71478.06,GLC
1507.0,Ford,2004,4.8,Gasolina,Automática,104087,Nuevo,24529.31,Focus
1508.0,Honda,2023,2.6,Gasolina,Automática,269051,Nuevo,11786.65,Fit
1509.0,Toyota,2023,3.1,Gasolina,Automática,255035,Nuevo,73997.21,Corolla
1510.0,Mercedes,2002,2.0,Híbrido,Manual,159186,Usado,53550.0,C-Class
1511.0,Ford,2010,5.9,Gasolina,Automática,287153,Nuevo,71710.27,Explorer
1513.0,Honda,2003,5.7,Diésel,Automática,281140,Nuevo,34662.28,Civic
1514.0,Honda,2013,2.5,Híbrido,Automática,290911,Nuevo,32076.7,Accord
1516.0,BMW,2010,4.8,Gasolina,Automática,102063,Usado,31294.11,X3
1517.0,Toyota,2009,4.5,Gasolina,Manual,24102,Usado,72894.3,Prius
1518.0,Honda,2018,5.8,Gasolina,Automática,4263,Usado,41476.21,Civic
1519.0,Mercedes,2017,3.0,Eléctrico,Manual,67438,Nuevo,78235.35,GLC
1520.0,Mercedes,2005,1.7,Eléctrico,Manual,96359,Nuevo,18566.94,GLA
1521.0,Ford,2014,4.4,Híbrido,Automática,130251,Nuevo,24473.09,Mustang
1522.0,Tesla,2020,4.6,Diésel,Manual,171915,Nuevo,70161.6,Modelo S
1523.0,BMW,2009,3.9,Gasolina,Automática,27690,Nuevo,58221.96,X3
1524.0,Toyota,2004,2.0,Gasolina,Manual,2994,Nuevo,24368.44,Corolla
1525.0,Audi,2004,3.5,Gasolina,Automática,103533,Nuevo,90768.57,Q5
1526.0,Tesla,2009,2.6,Gasolina,Manual,67546,Nuevo,31214.69,Modelo 3
1527.0,Tesla,2004,3.1,Eléctrico,Manual,26467,Nuevo,45001.78,Modelo X
1528.0,Ford,2002,4.2,Diésel,Automática,246590,Usado,24217.35,Explorer
1529.0,Honda,2022,4.7,Diésel,Manual,131120,Nuevo,41862.62,Fit
1530.0,Honda,2005,2.2,Híbrido,Manual,168050,Nuevo,51706.44,Fit
1531.0,Ford,2003,3.0,Eléctrico,Manual,73414,Nuevo,33048.47,Mustang
1532.0,Mercedes,2017,2.3,Gasolina,Manual,180294,Nuevo,78063.9,GLC
1533.0,Honda,2008,2.0,Diésel,Manual,48115,Nuevo,42423.63,Fit
1534.0,BMW,2016,4.9,Diésel,Automática,40647,Nuevo,74303.45,Serie 3
1535.0,Toyota,2012,5.5,Eléctrico,Manual,54607,Usado,24671.86,Corolla
1536.0,Tesla,2014,2.9,Híbrido,Manual,21996,Nuevo,40818.37,Modelo X
1537.0,Tesla,2019,4.8,Híbrido,Automática,83697,Nuevo,5765.54,Modelo S
1539.0,Honda,2012,5.2,Híbrido,Automática,239190,Nuevo,64459.23,CR-V
1541.0,Audi,2021,5.8,Híbrido,Manual,219738,Usado,48283.02,A3
1542.0,Toyota,2003,2.9,Gasolina,Manual,221432,Nuevo,80975.36,Prius
1543.0,Toyota,2004,2.7,Diésel,Manual,279477,Nuevo,66520.34,Prius
1544.0,Tesla,2004,1.3,Híbrido,Automática,36355,Nuevo,5343.23,Modelo Y
1545.0,Ford,2008,3.4,Híbrido,Automática,230487,Nuevo,29100.96,Explorer
1546.0,Tesla,2016,1.5,Eléctrico,Manual,129686,Usado,51919.68,Modelo Y
1547.0,Ford,2012,2.2,Gasolina,Manual,162217,Nuevo,63775.3,Fiesta
1548.0,Tesla,2001,2.6,Híbrido,Manual,249602,Usado,11231.13,Modelo 3
1549.0,Audi,2012,5.0,Eléctrico,Manual,249434,Usado,71982.59,Q7
1550.0,Mercedes,2021,5.4,Diésel,Automática,180926,Nuevo,56635.93,GLC
1551.0,Toyota,2020,2.5,Eléctrico,Automática,67664,Nuevo,54949.03,Prius
1552.0,Tesla,2022,5.3,Eléctrico,Manual,86153,Nuevo,32744.33,Modelo Y
1553.0,Audi,2018,5.3,Híbrido,Automática,93616,Usado,61508.19,A4
1554.0,Ford,2002,4.8,Híbrido,Manual,297429,Nuevo,7611.82,Fiesta
1555.0,Ford,2009,1.7,Híbrido,Manual,256349,Nuevo,11146.53,Fiesta
1556.0,Toyota,2001,4.5,Eléctrico,Automática,46996,Nuevo,74717.66,Corolla
1557.0,BMW,2012,5.7,Diésel,Manual,128344,Nuevo,35579.68,Serie 5
1558.0,Tesla,2018,4.4,Gasolina,Automática,229685,Nuevo,37961.87,Modelo X
1559.0,Honda,2016,2.7,Eléctrico,Manual,128019,Nuevo,24796.59,CR-V
1560.0,Ford,2020,3.5,Híbrido,Automática,135024,Nuevo,47333.97,Fiesta
1561.0,Mercedes,2013,4.2,Gasolina,Manual,183273,Nuevo,9939.38,E-Class
1562.0,Mercedes,2011,3.6,Diésel,Automática,120454,Nuevo,33534.51,GLC
1563.0,Ford,2020,1.6,Gasolina,Manual,124444,Nuevo,55076.77,Fiesta
1564.0,BMW,2011,2.6,Híbrido,Manual,153868,Nuevo,49235.03,Serie 3
1565.0,BMW,2010,5.0,Eléctrico,Automática,162818,Usado,99968.62,Serie 3
1566.0,Audi,2006,5.3,Eléctrico,Manual,15,Usado,41932.64,Q5
1567.0,Mercedes,2003,1.7,Híbrido,Automática,157029,Usado,41764.91,C-Class
1568.0,Audi,2018,5.8,Eléctrico,Automática,81541,Usado,52840.27,A4
1569.0,Mercedes,2000,2.6,Híbrido,Manual,21292,Nuevo,23078.8,GLA
1570.0,Tesla,2023,4.3,Eléctrico,Manual,162948,Usado,88248.92,Modelo S
1571.0,Tesla,2002,4.8,Eléctrico,Manual,191799,Usado,59365.44,Modelo X
1572.0,Honda,2012,5.1,Eléctrico,Manual,47046,Nuevo,23250.23,Accord
1573.0,Tesla,2014,5.7,Diésel,Automática,14817,Usado,80376.95,Modelo X
1574.0,Honda,2001,2.6,Diésel,Manual,9759,Usado,8261.56,Civic
1575.0,Tesla,2010,5.3,Híbrido,Manual,179504,Nuevo,98343.6,Modelo 3
1576.0,Toyota,2003,1.7,Diésel,Manual,268556,Usado,87189.19,Camry
1577.0,Tesla,2018,4.5,Híbrido,Automática,282648,Usado,60065.75,Modelo X
1578.0,Audi,2016,4.7,Gasolina,Manual,270651,Nuevo,15573.09,A4
1579.0,Ford,2002,4.4,Gasolina,Automática,21050,Usado,25450.91,Explorer
1580.0,Audi,2017,2.3,Diésel,Manual,100153,Nuevo,31546.34,Q7
1581.0,Ford,2007,5.4,Gasolina,Automática,275731,Usado,27898.02,Fiesta
1582.0,BMW,2021,1.8,Gasolina,Manual,231329,Nuevo,52264.4,Serie 5
1585.0,Honda,2004,3.4,Híbrido,Manual,117734,Nuevo,67848.63,Fit
1586.0,Honda,2006,5.2,Gasolina,Manual,137912,Nuevo,70415.4,Fit
1587.0,Toyota,2020,2.9,Híbrido,Manual,31440,Usado,87800.17,Corolla
1588.0,Tesla,2007,1.8,Híbrido,Automática,35183,Nuevo,8213.02,Modelo Y
1589.0,Audi,2004,5.2,Gasolina,Manual,133461,Nuevo,43411.36,A4
1590.0,BMW,2016,3.7,Diésel,Automática,114515,Nuevo,79549.84,Serie 3
1591.0,Ford,2004,1.9,Gasolina,Automática,220533,Nuevo,82412.37,Mustang
1592.0,Honda,2003,4.6,Eléctrico,Automática,115503,Nuevo,93096.6,CR-V
1593.0,Tesla,2021,3.6,Gasolina,Manual,39023,Nuevo,71765.46,Modelo 3
1594.0,Honda,2018,4.0,Diésel,Automática,181101,Nuevo,28289.62,CR-V
1595.0,Ford,2020,3.3,Híbrido,Automática,218031,Nuevo,53038.25,Explorer
1596.0,Tesla,2001,5.1,Híbrido,Manual,76054,Usado,8072.8,Modelo 3
1597.0,Tesla,2010,5.1,Eléctrico,Automática,61742,Nuevo,66458.19,Modelo 3
1598.0,BMW,2021,4.5,Eléctrico,Automática,45215,Usado,57658.05,X3
1600.0,Audi,2014,5.2,Híbrido,Manual,241443,Usado,93363.35,A3
1601.0,Audi,2011,4.4,Eléctrico,Automática,103591,Usado,70291.28,Q5
1602.0,Mercedes,2021,4.5,Gasolina,Manual,249045,Nuevo,35442.74,GLC
1603.0,Mercedes,2020,2.8,Híbrido,Manual,46229,Usado,23879.98,C-Class
1604.0,Toyota,2021,5.4,Diésel,Manual,62583,Nuevo,86190.44,Camry
1605.0,Honda,2010,4.6,Híbrido,Automática,255931,Usado,23461.55,Fit
1606.0,Audi,2006,1.6,Gasolina,Automática,159996,Nuevo,20352.91,A3
1610.0,Honda,2019,5.8,Híbrido,Manual,299738,Nuevo,94121.24,CR-V
1611.0,Mercedes,2008,4.4,Híbrido,Manual,265808,Nuevo,96794.1,C-Class
1612.0,BMW,2013,4.2,Diésel,Manual,272672,Nuevo,97511.18,X3
1613.0,Toyota,2011,2.4,Eléctrico,Manual,159262,Usado,8716.86,Corolla
1614.0,Honda,2005,2.2,Gasolina,Automática,197105,Nuevo,94888.77,Civic
1616.0,Ford,2018,2.5,Eléctrico,Automática,128404,Usado,94530.77,Explorer
1617.0,Mercedes,2018,4.9,Gasolina,Automática,201664,Nuevo,68739.2,GLA
1618.0,Tesla,2015,3.0,Gasolina,Manual,295043,Nuevo,71616.86,Modelo Y
1619.0,Toyota,2011,1.7,Eléctrico,Manual,17241,Nuevo,16614.03,Corolla
1620.0,Honda,2011,1.1,Gasolina,Automática,63472,Nuevo,88058.22,CR-V
1621.0,Ford,2019,3.7,Híbrido,Automática,205320,Nuevo,10665.76,Mustang
1622.0,Toyota,2005,5.9,Diésel,Manual,31346,Nuevo,35184.4,RAV4
1623.0,Mercedes,2022,2.8,Eléctrico,Manual,81196,Nuevo,99159.41,E-Class
1624.0,Toyota,2003,2.8,Diésel,Manual,208196,Usado,45121.15,Corolla
1625.0,Honda,2005,2.7,Gasolina,Automática,149014,Nuevo,17459.84,Fit
1626.0,Audi,2010,3.6,Gasolina,Manual,298517,Usado,97082.99,A3
1627.0,Toyota,2000,3.2,Híbrido,Manual,120623,Nuevo,98493.27,RAV4
1628.0,Tesla,2023,5.4,Eléctrico,Automática,2016,Nuevo,22769.06,Modelo S
1629.0,Toyota,2022,3.5,Gasolina,Automática,7274,Nuevo,87156.36,Camry
1630.0,Mercedes,2014,3.5,Eléctrico,Automática,15748,Nuevo,42090.22,GLC
1631.0,Mercedes,2010,1.7,Eléctrico,Manual,11826,Nuevo,41230.0,C-Class
1632.0,Ford,2018,5.9,Eléctrico,Manual,129288,Usado,29956.28,Mustang
1633.0,Mercedes,2017,2.2,Eléctrico,Automática,201081,Usado,9247.48,E-Class
1634.0,BMW,2016,1.4,Eléctrico,Manual,251054,Nuevo,30460.85,Serie 5
1635.0,Honda,2018,4.3,Diésel,Manual,172507,Nuevo,10108.81,Fit
1636.0,Honda,2020,4.0,Híbrido,Manual,206089,Nuevo,92815.34,Fit
1637.0,Audi,2013,3.1,Eléctrico,Automática,223023,Nuevo,67863.46,Q7
1638.0,Audi,2017,3.1,Diésel,Automática,192949,Nuevo,89229.15,Q7
1639.0,Honda,2018,4.9,Gasolina,Manual,69072,Usado,73142.61,Accord
1640.0,Tesla,2014,2.0,Eléctrico,Manual,67309,Usado,17472.25,Modelo S
1641.0,Audi,2014,5.1,Gasolina,Manual,160966,Usado,94355.25,Q7
1642.0,Ford,2003,4.2,Eléctrico,Manual,185639,Usado,90489.84,Fiesta
1643.0,Mercedes,2006,3.1,Diésel,Automática,35326,Nuevo,38067.23,GLA
1644.0,Honda,2012,3.3,Diésel,Automática,186131,Nuevo,15595.67,CR-V
1645.0,Audi,2002,2.3,Diésel,Manual,267223,Usado,71894.7,Q5
1646.0,Honda,2015,4.8,Híbrido,Manual,87340,Nuevo,74194.32,CR-V
1647.0,BMW,2008,3.6,Gasolina,Automática,167364,Nuevo,90198.76,Serie 3
1648.0,Toyota,2007,2.6,Híbrido,Manual,118192,Nuevo,10002.3,RAV4
1649.0,Mercedes,2019,4.0,Eléctrico,Automática,251749,Nuevo,18461.86,GLC
1650.0,Honda,2012,6.0,Gasolina,Manual,51818,Usado,61833.64,Civic
1651.0,Toyota,2016,3.2,Diésel,Automática,13429,Usado,63817.5,RAV4
1652.0,Audi,2016,5.6,Gasolina,Manual,57748,Usado,8192.92,Q5
1653.0,Toyota,2016,2.7,Diésel,Manual,48807,Nuevo,42708.54,RAV4
1654.0,Mercedes,2000,1.3,Híbrido,Automática,269284,Usado,60495.36,GLA
1655.0,Honda,2007,2.0,Híbrido,Automática,238161,Nuevo,75101.58,Fit
1657.0,Tesla,2005,2.1,Diésel,Manual,282635,Nuevo,50970.83,Modelo X
1658.0,Audi,2002,1.0,Eléctrico,Automática,199888,Usado,82335.21,A4
1659.0,Honda,2004,5.6,Híbrido,Automática,166052,Usado,95620.03,Civic
1660.0,Mercedes,2012,5.2,Híbrido,Manual,226597,Usado,26879.89,C-Class
1661.0,Audi,2014,4.7,Eléctrico,Manual,8078,Nuevo,29039.01,A4
1662.0,Ford,2013,1.8,Híbrido,Automática,91654,Nuevo,94282.73,Mustang
1663.0,Toyota,2022,1.6,Diésel,Automática,129101,Nuevo,42611.56,RAV4
1664.0,Tesla,2015,1.3,Gasolina,Automática,16997,Nuevo,73243.09,Modelo 3
1665.0,Mercedes,2017,4.6,Gasolina,Automática,131940,Nuevo,63165.2,C-Class
1666.0,Ford,2021,5.6,Híbrido,Automática,212650,Usado,32130.83,Fiesta
1667.0,Honda,2021,3.2,Eléctrico,Manual,283390,Nuevo,67088.41,CR-V
1668.0,BMW,2010,1.6,Diésel,Manual,151633,Nuevo,67278.76,X5
1669.0,Audi,2002,3.6,Gasolina,Automática,34512,Nuevo,61282.1,A4
1670.0,Toyota,2021,2.7,Diésel,Manual,225226,Usado,14467.78,Prius
1671.0,Audi,2009,2.9,Híbrido,Manual,208467,Nuevo,99541.32,A3
1672.0,Tesla,2009,4.1,Híbrido,Automática,72144,Nuevo,43039.56,Modelo X
1673.0,Honda,2020,4.6,Gasolina,Manual,173557,Usado,65633.84,CR-V
1675.0,Toyota,2011,1.2,Eléctrico,Manual,201484,Nuevo,45212.41,Prius
1676.0,Honda,2001,6.0,Híbrido,Automática,181675,Nuevo,78522.88,CR-V
1677.0,Audi,2008,2.2,Híbrido,Automática,152110,Nuevo,97323.32,A3
1678.0,BMW,2023,1.3,Híbrido,Manual,93542,Nuevo,39098.8,Serie 5
1679.0,Mercedes,2002,1.9,Diésel,Manual,276469,Nuevo,43500.61,C-Class
1680.0,Honda,2023,1.2,Diésel,Manual,166964,Nuevo,91029.73,Accord
1681.0,Mercedes,2014,3.0,Gasolina,Manual,149068,Nuevo,20166.07,GLA
1682.0,Honda,2002,5.0,Gasolina,Manual,205355,Nuevo,7716.51,Civic
1683.0,BMW,2018,2.7,Gasolina,Manual,116737,Nuevo,91344.46,Serie 3
1684.0,Mercedes,2017,3.2,Híbrido,Automática,262968,Usado,83051.2,GLC
1685.0,Ford,2007,4.4,Diésel,Manual,240417,Usado,97395.39,Explorer
1686.0,Toyota,2016,3.5,Eléctrico,Manual,117718,Nuevo,10532.59,RAV4
1687.0,Ford,2007,5.3,Híbrido,Automática,273661,Usado,19836.85,Mustang
1688.0,Audi,2006,5.3,Híbrido,Manual,152755,Usado,15004.69,A4
1689.0,BMW,2006,1.0,Híbrido,Manual,207791,Nuevo,69924.53,X3
1690.0,Ford,2002,4.9,Eléctrico,Manual,249120,Nuevo,62570.96,Mustang
1691.0,Honda,2000,3.3,Gasolina,Manual,254322,Usado,39136.84,Civic
1692.0,Audi,2003,5.9,Eléctrico,Automática,209485,Nuevo,10455.23,A3
1694.0,Ford,2000,5.9,Eléctrico,Automática,145711,Nuevo,59161.45,Fiesta
1695.0,Ford,2014,4.8,Diésel,Manual,70210,Nuevo,15725.81,Focus
1696.0,BMW,2004,2.2,Híbrido,Manual,69852,Usado,91346.42,X5
1697.0,Toyota,2012,3.7,Híbrido,Automática,255139,Nuevo,23900.22,Corolla
1698.0,Ford,2007,6.0,Híbrido,Manual,9695,Usado,75633.37,Mustang
1699.0,Tesla,2007,5.3,Gasolina,Automática,48582,Nuevo,89082.21,Modelo X
1700.0,Ford,2004,1.5,Eléctrico,Automática,293238,Nuevo,60050.12,Mustang
1701.0,Mercedes,2008,4.5,Diésel,Automática,191707,Nuevo,28450.65,E-Class
1702.0,Honda,2000,2.7,Eléctrico,Manual,284331,Usado,34378.61,Civic
1703.0,Tesla,2003,1.0,Híbrido,Manual,128721,Usado,89146.02,Modelo S
1704.0,Tesla,2002,3.0,Diésel,Manual,106683,Usado,33334.43,Modelo X
1705.0,Mercedes,2001,2.2,Diésel,Manual,263358,Usado,75888.1,GLA
1706.0,Mercedes,2007,5.1,Híbrido,Automática,286084,Usado,99065.7,GLC
1707.0,Audi,2022,2.7,Eléctrico,Manual,44406,Nuevo,99982.59,A3
1708.0,Toyota,2008,5.1,Híbrido,Manual,147049,Usado,55680.58,Corolla
1709.0,Honda,2001,1.0,Eléctrico,Automática,235994,Nuevo,83522.8,Fit
1710.0,BMW,2013,2.5,Diésel,Automática,187313,Usado,99073.74,Serie 5
1711.0,Tesla,2013,2.2,Diésel,Manual,204573,Usado,40593.92,Modelo 3
1712.0,BMW,2003,2.2,Híbrido,Automática,206205,Nuevo,28978.91,X5
1713.0,Ford,2005,1.3,Diésel,Automática,60481,Nuevo,15852.17,Explorer
1714.0,Ford,2010,1.9,Gasolina,Automática,238084,Usado,18385.47,Mustang
1715.0,BMW,2002,3.8,Diésel,Automática,289884,Usado,86087.85,X3
1716.0,Ford,2007,2.5,Gasolina,Automática,274025,Usado,60928.69,Explorer
1717.0,Toyota,2002,3.1,Diésel,Manual,299140,Nuevo,88002.37,Camry
1718.0,Mercedes,2013,2.9,Híbrido,Manual,163249,Nuevo,79998.23,E-Class
1719.0,Ford,2012,5.4,Híbrido,Manual,122196,Usado,69005.74,Focus
1720.0,Audi,2012,5.5,Gasolina,Manual,37177,Usado,62884.66,A4
1721.0,Ford,2001,3.5,Híbrido,Manual,66126,Usado,9592.2,Mustang
1722.0,Honda,2012,2.7,Diésel,Manual,26119,Nuevo,87866.14,Fit
1723.0,Toyota,2018,1.5,Diésel,Manual,117744,Usado,44695.0,Corolla
1725.0,Honda,2015,1.3,Diésel,Manual,158987,Nuevo,7085.58,Accord
1726.0,Audi,2001,2.5,Eléctrico,Manual,44989,Nuevo,93926.98,A4
1727.0,Toyota,2007,2.5,Eléctrico,Manual,284250,Nuevo,90760.34,RAV4
1728.0,Toyota,2016,2.6,Diésel,Automática,279275,Usado,56611.41,Prius
1729.0,Toyota,2022,1.8,Híbrido,Manual,6553,Nuevo,59844.61,Corolla
1730.0,Toyota,2001,4.9,Gasolina,Manual,17881,Nuevo,71976.64,Prius
1731.0,Toyota,2009,1.6,Híbrido,Automática,1379,Nuevo,30146.02,Prius
1732.0,Audi,2015,4.2,Gasolina,Manual,69306,Usado,26081.98,A4
1733.0,Ford,2005,1.6,Híbrido,Manual,243825,Nuevo,69032.18,Focus
1734.0,Honda,2001,1.4,Diésel,Automática,104512,Nuevo,14920.13,Civic
1735.0,Toyota,2001,5.5,Eléctrico,Manual,278494,Usado,48135.89,RAV4
1736.0,Tesla,2012,2.0,Híbrido,Automática,99599,Nuevo,51812.24,Modelo S
1739.0,Honda,2001,1.4,Gasolina,Manual,178321,Usado,38755.05,Accord
1740.0,Audi,2006,5.8,Diésel,Automática,101584,Usado,37067.94,Q5
1741.0,BMW,2002,2.2,Eléctrico,Automática,133858,Nuevo,52430.24,Serie 5
1742.0,BMW,2007,5.3,Gasolina,Automática,231609,Nuevo,69094.68,Serie 3
1743.0,Ford,2022,1.8,Híbrido,Manual,126525,Nuevo,96982.34,Fiesta
1744.0,Mercedes,2013,5.3,Diésel,Manual,36303,Usado,18695.51,E-Class
1745.0,Mercedes,2023,1.1,Diésel,Automática,19589,Nuevo,87936.63,C-Class
1746.0,Honda,2022,3.6,Diésel,Automática,265026,Nuevo,31996.91,Accord
1747.0,BMW,2021,4.8,Híbrido,Manual,180394,Nuevo,61180.41,X5
1748.0,Ford,2006,5.7,Híbrido,Manual,129236,Nuevo,56940.01,Mustang
1749.0,Audi,2020,5.5,Eléctrico,Manual,271889,Nuevo,57910.1,A3
1750.0,BMW,2006,5.1,Híbrido,Manual,15861,Nuevo,73719.07,Serie 3
1751.0,Ford,2000,5.4,Eléctrico,Automática,91707,Usado,41260.39,Mustang
1752.0,Ford,2016,2.0,Diésel,Manual,255043,Nuevo,35314.5,Mustang
1753.0,Toyota,2008,2.4,Eléctrico,Manual,133909,Usado,86019.28,Camry
1754.0,Audi,2020,2.4,Gasolina,Manual,54380,Nuevo,25909.03,A4
1755.0,Toyota,2012,2.9,Diésel,Manual,105025,Nuevo,22123.37,Corolla
1757.0,Toyota,2018,3.7,Eléctrico,Manual,220421,Usado,25004.89,Corolla
1758.0,Tesla,2020,1.8,Diésel,Manual,244497,Nuevo,54260.49,Modelo 3
1759.0,Toyota,2018,4.5,Híbrido,Automática,160592,Nuevo,56158.34,Camry
1760.0,Tesla,2021,1.8,Gasolina,Automática,44397,Usado,29169.95,Modelo S
